store_name,region,store_type,category,month_name,month,revenue,cost,units,transactions
RetailPulse West #021,West,Rural,Beverages,December,12,13521.09,11883.87,103,46
RetailPulse West #021,West,Rural,Electronics,December,12,1207765.41,1073104.78,91,38
RetailPulse West #021,West,Rural,Grocery,December,12,25489.4,23187.94,116,52
RetailPulse West #021,West,Rural,Home & Kitchen,December,12,279422.57,224376.81,124,57
RetailPulse West #021,West,Rural,Personal Care,December,12,46891.25,34751.8,134,52
RetailPulse West #021,West,Rural,Stationery,December,12,29564.41,23563.79,122,57
RetailPulse West #022,West,Rural,Apparel,October,10,222912.73,146582.01,149,44
RetailPulse West #022,West,Rural,Beverages,October,10,12525.84,11031.78,84,45
RetailPulse West #022,West,Rural,Electronics,October,10,3573315.74,3003485.3,265,54
RetailPulse West #022,West,Rural,Grocery,October,10,19969.12,17944.53,95,39
RetailPulse West #022,West,Rural,Home & Kitchen,October,10,206601.24,161900.04,81,42
RetailPulse West #022,West,Rural,Personal Care,October,10,37889.38,27963.97,97,50
RetailPulse West #022,West,Rural,Stationery,October,10,22582.75,18150.32,80,40
RetailPulse West #022,West,Rural,Apparel,November,11,262939.36,173914.78,162,36
RetailPulse West #022,West,Rural,Beverages,November,11,13877.17,12112.05,99,50
RetailPulse West #022,West,Rural,Electronics,November,11,2869968.76,2444545.0,231,52
RetailPulse West #022,West,Rural,Grocery,November,11,24482.38,21947.88,92,43
RetailPulse West #022,West,Rural,Home & Kitchen,November,11,290059.81,222617.61000000002,121,55
RetailPulse West #022,West,Rural,Personal Care,November,11,45051.97,33086.23,112,49
RetailPulse West #022,West,Rural,Stationery,November,11,20232.3,16071.75,78,42
RetailPulse West #022,West,Rural,Apparel,December,12,154751.24,100986.13,98,51
RetailPulse West #022,West,Rural,Beverages,December,12,10932.28,9592.36,87,44
RetailPulse West #022,West,Rural,Electronics,December,12,768558.67,666065.76,69,37
RetailPulse West #022,West,Rural,Grocery,December,12,18765.03,17163.45,80,38
RetailPulse West #022,West,Rural,Home & Kitchen,December,12,308629.97,247406.0,130,57
RetailPulse West #022,West,Rural,Personal Care,December,12,43170.71,31979.77,91,46
RetailPulse West #022,West,Rural,Stationery,December,12,27568.72,22635.48,105,58
RetailPulse West #027,West,Suburban,Apparel,October,10,550375.56,360939.88,306,42
RetailPulse West #027,West,Suburban,Beverages,October,10,28527.079999999998,25271.51,209,56
RetailPulse West #027,West,Suburban,Electronics,October,10,4795364.63,4025460.55,361,48
RetailPulse West #027,West,Suburban,Grocery,October,10,28186.64,24961.32,129,44
RetailPulse West #027,West,Suburban,Home & Kitchen,October,10,458851.27,351841.82,189,53
RetailPulse West #027,West,Suburban,Personal Care,October,10,74081.38,54934.22,188,54
RetailPulse West #027,West,Suburban,Stationery,October,10,37136.69,30759.86,156,47
RetailPulse West #027,West,Suburban,Apparel,November,11,578190.0599999999,385065.43,374,55
RetailPulse West #027,West,Suburban,Beverages,November,11,25932.69,21693.64,167,48
RetailPulse West #027,West,Suburban,Electronics,November,11,5515021.15,4821901.12,416,56
RetailPulse West #027,West,Suburban,Grocery,November,11,25946.18,23228.3,133,41
RetailPulse West #027,West,Suburban,Home & Kitchen,November,11,363289.66,291463.11,158,42
RetailPulse West #027,West,Suburban,Personal Care,November,11,52658.03,37954.5,123,38
RetailPulse West #027,West,Suburban,Stationery,November,11,48774.88,39479.9,157,47
RetailPulse West #027,West,Suburban,Apparel,December,12,341042.04,229371.22,210,55
RetailPulse West #027,West,Suburban,Beverages,December,12,21135.26,18384.06,153,46
RetailPulse West #027,West,Suburban,Electronics,December,12,3064777.12,2628747.19,211,57
RetailPulse West #027,West,Suburban,Grocery,December,12,34685.56,31411.29,159,51
RetailPulse West #027,West,Suburban,Home & Kitchen,December,12,369480.91,300942.69,154,55
RetailPulse West #027,West,Suburban,Personal Care,December,12,63628.64,48077.31,144,46
RetailPulse West #027,West,Suburban,Stationery,December,12,43210.2,35188.88,162,50
RetailPulse West #030,West,Metro,Apparel,October,10,792836.28,537877.22,518,40
RetailPulse West #030,West,Metro,Beverages,October,10,37934.49,32827.61,310,45
RetailPulse West #030,West,Metro,Electronics,October,10,9422570.0,8282349.62,687,50
RetailPulse West #030,West,Metro,Grocery,October,10,86073.77,75574.21,348,55
RetailPulse West #030,West,Metro,Home & Kitchen,October,10,833573.96,660793.34,337,52
RetailPulse West #030,West,Metro,Personal Care,October,10,117731.02,87699.34,274,41
RetailPulse West #030,West,Metro,Stationery,October,10,85158.77,68424.52,336,49
RetailPulse West #030,West,Metro,Apparel,November,11,1110709.71,727759.66,685,53
RetailPulse West #030,West,Metro,Beverages,November,11,54022.01,46558.6,307,46
RetailPulse West #030,West,Metro,Electronics,November,11,9644782.85,8283286.24,759,56
RetailPulse West #030,West,Metro,Grocery,November,11,77245.6,69603.68,290,43
RetailPulse West #030,West,Metro,Home & Kitchen,November,11,903149.54,697718.49,346,46
RetailPulse West #030,West,Metro,Personal Care,November,11,113483.24,82785.55,285,39
RetailPulse West #030,West,Metro,Stationery,November,11,80657.16,66845.72,296,48
RetailPulse West #030,West,Metro,Apparel,December,12,726753.35,488359.33,414,58
RetailPulse West #030,West,Metro,Beverages,December,12,44242.85,39297.26,312,45
RetailPulse West #030,West,Metro,Electronics,December,12,4091382.65,3519086.63,305,50
RetailPulse West #030,West,Metro,Grocery,December,12,84780.89,76781.97,376,55
RetailPulse West #030,West,Metro,Home & Kitchen,December,12,1060049.65,842064.21,358,55
RetailPulse West #030,West,Metro,Personal Care,December,12,156321.42,115364.63,374,58
RetailPulse West #030,West,Metro,Stationery,December,12,95349.18,75801.35,355,50
RetailPulse West #032,West,Urban,Apparel,October,10,839911.69,557663.29,487,57
RetailPulse West #032,West,Urban,Beverages,October,10,29428.54,25858.35,219,47
RetailPulse West #032,West,Urban,Electronics,October,10,5500318.38,4737394.34,489,47
RetailPulse West #032,West,Urban,Grocery,October,10,48106.49,42267.24,175,50
RetailPulse West #032,West,Urban,Home & Kitchen,October,10,527809.14,412764.06,259,60
RetailPulse West #032,West,Urban,Personal Care,October,10,90996.25,68217.23,193,45
RetailPulse West #032,West,Urban,Stationery,October,10,47369.63,38260.55,216,47
RetailPulse West #032,West,Urban,Apparel,November,11,847481.9299999999,567591.6900000001,489,55
RetailPulse West #032,West,Urban,Beverages,November,11,29179.58,24412.47,179,37
RetailPulse West #032,West,Urban,Electronics,November,11,8896354.16,7715100.59,600,56
RetailPulse West #032,West,Urban,Grocery,November,11,40824.85,37564.520000000004,177,43
RetailPulse West #032,West,Urban,Home & Kitchen,November,11,631987.37,499250.4,259,54
RetailPulse West #032,West,Urban,Personal Care,November,11,68853.48,51123.44,141,33
RetailPulse West #032,West,Urban,Stationery,November,11,72667.25,59404.01,244,54
RetailPulse West #032,West,Urban,Apparel,December,12,354638.67,237371.47,214,47
RetailPulse West #032,West,Urban,Beverages,December,12,42815.94,36724.9,246,52
RetailPulse West #032,West,Urban,Electronics,December,12,2849501.41,2404862.86,217,48
RetailPulse West #032,West,Urban,Grocery,December,12,71542.91,63528.21,305,60
RetailPulse West #032,West,Urban,Home & Kitchen,December,12,528794.9,411181.65,231,48
RetailPulse West #032,West,Urban,Personal Care,December,12,120984.73,87953.0,285,61
RetailPulse West #032,West,Urban,Stationery,December,12,71538.48,57420.16,245,48
RetailPulse West #046,West,Suburban,Apparel,October,10,490110.11,332224.23,320,49
RetailPulse West #046,West,Suburban,Beverages,October,10,23848.53,20242.97,141,42
RetailPulse West #046,West,Suburban,Electronics,October,10,5556261.66,4731727.68,470,53
RetailPulse West #046,West,Suburban,Grocery,October,10,28599.65,26251.1,124,33
RetailPulse West #046,West,Suburban,Home & Kitchen,October,10,325943.47,268273.53,144,38
RetailPulse West #046,West,Suburban,Personal Care,October,10,55664.67,39990.35,141,43
RetailPulse West #046,West,Suburban,Stationery,October,10,30602.25,26271.19,132,35
RetailPulse West #046,West,Suburban,Apparel,November,11,552331.91,367698.14,326,48
RetailPulse West #046,West,Suburban,Beverages,November,11,33557.13,28940.0,210,67
RetailPulse West #046,West,Suburban,Electronics,November,11,4228842.66,3637589.46,328,43
RetailPulse West #046,West,Suburban,Grocery,November,11,35149.39,31555.65,144,44
RetailPulse West #046,West,Suburban,Home & Kitchen,November,11,512800.14999999997,394830.9,188,51
RetailPulse West #046,West,Suburban,Personal Care,November,11,67687.72,49201.66,158,48
RetailPulse West #046,West,Suburban,Stationery,November,11,50305.6,41066.43,182,56
RetailPulse West #046,West,Suburban,Apparel,December,12,232930.17,158699.6,151,43
RetailPulse West #046,West,Suburban,Beverages,December,12,26727.44,23048.13,188,50
RetailPulse West #046,West,Suburban,Electronics,December,12,2351996.95,2003905.81,168,44
RetailPulse West #046,West,Suburban,Grocery,December,12,66867.21,59216.14,250,66
RetailPulse West #046,West,Suburban,Home & Kitchen,December,12,430958.25,338956.86,190,53
RetailPulse West #046,West,Suburban,Personal Care,December,12,96451.54,69817.33,201,56
RetailPulse West #046,West,Suburban,Stationery,December,12,48730.77,40341.37,198,54
RetailPulse West #047,West,Suburban,Apparel,October,10,454257.27,315777.34,317,44
RetailPulse West #047,West,Suburban,Beverages,October,10,26823.99,23192.0,185,46
RetailPulse West #047,West,Suburban,Electronics,October,10,5817061.14,4954574.65,447,45
RetailPulse West #047,West,Suburban,Grocery,October,10,52631.81,45646.85,192,44
RetailPulse West #047,West,Suburban,Home & Kitchen,October,10,590472.67,451061.73,229,61
RetailPulse West #047,West,Suburban,Personal Care,October,10,73561.63,53750.72,179,50
RetailPulse West #047,West,Suburban,Stationery,October,10,46634.72,37313.11,173,41
RetailPulse West #047,West,Suburban,Apparel,November,11,349885.28,239690.16999999998,282,38
RetailPulse West #047,West,Suburban,Beverages,November,11,41837.54,35901.93,230,48
RetailPulse West #047,West,Suburban,Electronics,November,11,4512983.98,3753005.37,353,45
RetailPulse West #047,West,Suburban,Grocery,November,11,37722.24,34196.0,169,42
RetailPulse West #047,West,Suburban,Home & Kitchen,November,11,516889.52,401931.55,216,59
RetailPulse West #047,West,Suburban,Personal Care,November,11,83095.01,59894.47,199,48
RetailPulse West #047,West,Suburban,Stationery,November,11,42555.8,34101.94,178,47
RetailPulse West #047,West,Suburban,Apparel,December,12,360081.99,243866.17,223,52
RetailPulse West #047,West,Suburban,Beverages,December,12,29008.38,25050.43,176,40
RetailPulse West #047,West,Suburban,Electronics,December,12,2895663.91,2461405.59,228,51
RetailPulse West #047,West,Suburban,Grocery,December,12,32318.15,28705.14,150,45
RetailPulse West #047,West,Suburban,Home & Kitchen,December,12,618571.39,497927.51,228,50
RetailPulse West #047,West,Suburban,Personal Care,December,12,77703.21,55484.72,177,49
RetailPulse West #047,West,Suburban,Stationery,December,12,42659.72,34373.91,174,44
